time,"V(1200,0)","V(2200,0)","V(2201,0)","V(2202,0)","V(2203,0)","V(3200,0)","V(3201,0)","V(3202,0)","V(3203,0)","V(4000,0)","V(4001,0)","V(4002,0)","V(4003,0)","V(1002,0)"
2.800000e-11,-2.491067e-08,-7.058758e-06,-1.092214e-05,1.201786e-05,1.487771e-05,3.174721e-06,1.076280e-05,1.451675e-05,7.638018e-06,2.534333e-10,-1.029515e-08,-2.044520e-10,-4.093519e-10,1.747595e-12
2.825000e-11,-4.898226e-08,-7.958605e-06,-1.056522e-05,1.070664e-05,1.412347e-05,2.671855e-06,1.216409e-05,1.535249e-05,6.011341e-06,2.328650e-10,-7.704716e-09,1.960239e-10,-3.908143e-10,2.202090e-11
2.850000e-11,-1.377843e-06,-8.708652e-06,-1.013527e-05,9.258799e-06,1.314671e-05,2.667949e-06,1.344509e-05,1.593254e-05,4.386646e-06,2.003378e-10,-3.794469e-09,4.742715e-10,-3.058320e-10,3.983847e-11
2.875000e-11,-2.557869e-06,-9.326171e-06,-9.647811e-06,7.733731e-06,1.200298e-05,3.081595e-06,1.452810e-05,1.627198e-05,2.748812e-06,1.640691e-10,-2.450467e-11,5.834029e-10,-1.885136e-10,5.282875e-11
2.900000e-11,-3.961118e-06,-9.825943e-06,-9.073577e-06,6.064220e-06,1.069558e-05,3.840121e-06,1.536345e-05,1.641147e-05,1.148272e-06,1.273987e-10,2.576958e-09,5.184482e-10,-7.826689e-11,5.975347e-11
2.925000e-11,-5.600943e-06,-1.022026e-05,-8.373609e-06,4.450985e-06,9.251869e-06,4.908005e-06,1.593654e-05,1.640648e-05,-3.500461e-07,9.066307e-11,3.620004e-09,3.112317e-10,-3.055535e-12,6.075937e-11
2.950000e-11,-7.452911e-06,-1.052091e-05,-7.524000e-06,2.888482e-06,7.723257e-06,6.221295e-06,1.626620e-05,1.637138e-05,-1.698522e-06,5.357140e-11,3.300777e-09,1.800126e-11,2.870819e-11,5.716506e-11
2.975000e-11,-9.561891e-06,-1.074715e-05,-6.517981e-06,1.370717e-06,6.165945e-06,7.691258e-06,1.639601e-05,1.561690e-05,-2.877227e-06,1.681509e-11,2.170712e-09,-2.955695e-10,2.672563e-11,5.091769e-11
3.000000e-11,-1.191136e-05,-1.080253e-05,-5.361303e-06,-5.119200e-08,4.507135e-06,9.231714e-06,1.638355e-05,1.526916e-05,-3.895332e-06,-1.758773e-11,8.525167e-10,-5.682761e-10,1.081349e-11,4.395124e-11
3.025000e-11,-1.436712e-05,-1.085780e-05,-4.069272e-06,-1.325230e-06,2.953453e-06,1.076486e-05,1.634444e-05,1.483344e-05,-4.781719e-06,-4.697693e-11,-1.845683e-10,-7.538931e-10,1.021165e-12,3.767161e-11
3.050000e-11,-1.671423e-05,-1.087470e-05,-2.665368e-06,-2.426823e-06,1.509181e-06,1.221437e-05,1.558981e-05,1.408494e-05,-5.569821e-06,-6.912580e-11,-7.290357e-10,-8.273303e-10,1.001911e-11,3.270718e-11
3.075000e-11,-1.872002e-05,-1.080519e-05,-1.180561e-06,-3.361653e-06,1.695400e-07,1.350562e-05,1.524555e-05,1.311953e-05,-6.286223e-06,-8.306574e-11,-8.100162e-10,-7.863540e-10,3.999041e-11,2.894688e-11
3.100000e-11,-2.019330e-05,-1.066231e-05,3.470183e-07,-4.159919e-06,-1.026697e-06,1.457650e-05,1.481649e-05,1.198997e-05,-6.946848e-06,-8.929971e-11,-6.019962e-10,-6.493102e-10,8.403113e-11,2.578884e-11
3.125000e-11,-2.103160e-05,-1.039006e-05,1.873110e-06,-4.862793e-06,-2.049757e-06,1.539072e-05,1.407761e-05,1.069771e-05,-7.558259e-06,-8.940987e-11,-3.100872e-10,-4.496200e-10,1.304355e-10,2.247327e-11
3.150000e-11,-2.124662e-05,-1.010677e-05,3.350233e-06,-5.506688e-06,-2.899618e-06,1.594502e-05,1.312515e-05,9.269956e-06,-8.120527e-06,-8.533526e-11,-8.381585e-11,-2.281319e-10,1.676378e-10,1.837760e-11
3.175000e-11,-2.095875e-05,-9.746203e-06,4.732458e-06,-6.114148e-06,-3.601961e-06,1.626737e-05,1.201276e-05,7.759440e-06,-8.629871e-06,-7.868203e-11,1.806986e-11,-2.471682e-11,1.879373e-10,1.319522e-11
3.200000e-11,-2.036177e-05,-9.244680e-06,5.980606e-06,-6.693661e-06,-4.198844e-06,1.640768e-05,1.074295e-05,6.218062e-06,-9.080802e-06,-7.033941e-11,1.550890e-11,1.293354e-10,1.890544e-10,6.976481e-12
3.225000e-11,-1.967103e-05,-8.610741e-06,7.076714e-06,-7.244441e-06,-4.735348e-06,1.642663e-05,9.343325e-06,4.692944e-06,-9.467971e-06,-6.049108e-11,-3.174427e-11,2.166626e-10,1.735660e-10,5.846241e-14
3.250000e-11,-1.907357e-05,-7.850558e-06,7.935800e-06,-7.761594e-06,-5.246715e-06,1.643929e-05,7.865596e-06,3.236557e-06,-9.788201e-06,-4.893139e-11,-6.551191e-11,2.359123e-10,1.469769e-10,-7.064121e-12
3.275000e-11,-1.869520e-05,-6.950569e-06,8.669441e-06,-8.239546e-06,-5.752943e-06,1.575277e-05,6.358727e-06,1.915687e-06,-1.004802e-05,-3.549217e-11,-5.563006e-11,2.002822e-10,1.154292e-10,-1.387316e-11
3.300000e-11,-1.859114e-05,-5.905322e-06,9.215225e-06,-8.673681e-06,-6.261311e-06,1.548614e-05,4.865117e-06,6.715362e-07,-1.014066e-05,-2.038215e-11,-5.450690e-12,1.330691e-10,8.388843e-11,-1.992840e-11
3.325000e-11,-1.873472e-05,-4.728355e-06,9.556986e-06,-9.060841e-06,-6.771824e-06,1.513569e-05,3.431283e-06,-2.970608e-07,-1.022944e-05,-4.316392e-12,5.926663e-11,6.145420e-11,5.524541e-11,-2.491994e-11
3.350000e-11,-1.784298e-05,-3.444785e-06,9.732874e-06,-9.399626e-06,-7.281011e-06,1.446758e-05,2.112271e-06,-1.028359e-06,-1.027213e-05,1.158082e-11,1.083145e-10,1.008980e-11,3.034063e-11,-2.867557e-11
3.375000e-11,-1.727755e-05,-2.084654e-06,9.770092e-06,-9.696200e-06,-7.782822e-06,1.357042e-05,9.704425e-07,-1.596398e-06,-1.022012e-05,2.602722e-11,1.222033e-10,-4.034743e-12,8.616887e-12,-3.113799e-11
3.400000e-11,-1.658654e-05,-6.810495e-07,9.678457e-06,-9.839916e-06,-8.267806e-06,1.249299e-05,-6.690051e-08,-2.038249e-06,-1.007855e-05,3.787351e-11,9.884848e-11,2.556682e-11,-1.100916e-11,-3.232979e-11
3.425000e-11,-1.565956e-05,7.316129e-07,9.467845e-06,-9.985943e-06,-8.722274e-06,1.123711e-05,-8.192456e-07,-2.386421e-06,-9.861538e-06,4.632953e-11,5.120115e-11,9.468042e-11,-2.940817e-11,-3.232026e-11
3.450000e-11,-1.439782e-05,2.120946e-06,9.154213e-06,-1.007973e-05,-9.128871e-06,9.835085e-06,-1.339747e-06,-2.677087e-06,-9.572462e-06,5.106645e-11,-8.758171e-13,1.905170e-10,-4.682929e-11,-3.120182e-11
3.475000e-11,-1.263072e-05,3.460231e-06,8.757182e-06,-1.005713e-05,-9.474116e-06,8.349531e-06,-1.707958e-06,-2.943216e-06,-9.210688e-06,5.219111e-11,-3.971916e-11,2.953512e-10,-6.284902e-11,-2.907812e-11
3.500000e-11,-1.028044e-05,4.731232e-06,8.298994e-06,-9.906134e-06,-9.626608e-06,6.846718e-06,-1.955246e-06,-3.210076e-06,-8.682802e-06,5.013160e-11,-5.604795e-11,3.906568e-10,-7.658171e-11,-2.606160e-11
3.525000e-11,-7.440093e-06,5.926047e-06,7.805295e-06,-9.624110e-06,-9.722336e-06,5.392182e-06,-2.099412e-06,-3.490330e-06,-8.070451e-06,4.549099e-11,-5.048555e-11,4.607931e-10,-8.700409e-11,-2.227698e-11
3.550000e-11,-4.342284e-06,7.048068e-06,7.304615e-06,-9.200127e-06,-9.691330e-06,4.059931e-06,-2.157618e-06,-3.779320e-06,-7.283269e-06,3.891927e-11,-3.097387e-11,4.955816e-10,-9.325899e-11,-1.786656e-11
3.575000e-11,-1.290144e-06,8.111598e-06,6.826568e-06,-8.613357e-06,-9.459155e-06,2.934166e-06,-2.144650e-06,-4.055138e-06,-6.251944e-06,3.103193e-11,-8.094159e-12,4.914799e-10,-9.485492e-11,-1.299439e-11
3.600000e-11,1.413334e-06,9.150778e-06,6.401072e-06,-7.842877e-06,-9.008848e-06,2.098976e-06,-2.072004e-06,-4.283435e-06,-4.991693e-06,2.237808e-11,9.401475e-12,4.514058e-10,-9.173766e-11,-7.846895e-12
3.625000e-11,3.526956e-06,1.012763e-05,6.059808e-06,-6.784644e-06,-8.336760e-06,1.624291e-06,-1.943611e-06,-4.422657e-06,-3.515003e-06,1.344309e-11,1.722204e-11,3.835111e-10,-8.425575e-11,-2.628731e-12
3.650000e-11,4.914174e-06,1.119405e-05,5.839343e-06,-5.521121e-06,-7.431582e-06,1.557752e-06,-1.748273e-06,-4.426131e-06,-1.804953e-06,4.664211e-12,1.583035e-11,2.993168e-10,-7.306340e-11,2.446460e-12
3.675000e-11,5.558144e-06,1.233845e-05,5.784676e-06,-3.965693e-06,-6.267759e-06,1.932232e-06,-1.454187e-06,-4.240736e-06,1.602485e-07,-3.558985e-12,8.910408e-12,2.116221e-10,-5.900487e-11,7.169484e-12
3.700000e-11,5.548059e-06,1.357156e-05,5.952469e-06,-2.043476e-06,-4.799704e-06,2.645183e-06,-1.007443e-06,-3.804085e-06,2.397698e-06,-1.086756e-11,1.073114e-12,1.325273e-10,-4.301072e-11,1.135134e-11
3.725000e-11,5.044859e-06,1.499271e-05,6.414396e-06,2.539974e-07,-2.971966e-06,3.868628e-06,-3.319294e-07,-3.041603e-06,4.930644e-06,-1.695834e-11,-4.136857e-12,7.181033e-11,-2.601959e-11,1.483861e-11
3.750000e-11,4.238914e-06,1.669939e-05,7.262327e-06,2.961460e-06,-6.337687e-07,5.579124e-06,6.729854e-07,-1.862958e-06,7.802521e-06,-2.160368e-11,-5.272285e-12,3.580238e-11,-8.925373e-12,1.752548e-11
3.775000e-11,3.311455e-06,1.881682e-05,8.617460e-06,6.174042e-06,2.203682e-06,7.778325e-06,2.140584e-06,-1.594838e-07,1.109167e-05,-2.466740e-11,-2.933852e-12,2.683012e-11,7.457222e-12,1.936019e-11
3.800000e-11,2.407447e-06,2.149558e-05,1.066264e-05,1.003791e-05,5.744090e-06,1.058272e-05,4.253587e-06,2.337495e-06,1.493316e-05,-2.611100e-11,1.040436e-12,4.323570e-11,2.241705e-11,2.034456e-11
3.825000e-11,1.622759e-06,2.497011e-05,1.362782e-05,1.476202e-05,1.024806e-05,1.420734e-05,7.266464e-06,5.698280e-06,1.954630e-05,-2.598893e-11,4.629276e-12,7.992940e-11,3.536621e-11,2.052696e-11
3.850000e-11,1.004337e-06,2.959297e-05,1.787003e-05,2.064663e-05,1.599332e-05,1.896875e-05,1.152352e-05,1.029132e-05,2.525730e-05,-2.443558e-11,6.459798e-12,1.293773e-10,4.585664e-11,1.999040e-11
3.875000e-11,5.594369e-07,3.584703e-05,2.385213e-05,2.811510e-05,2.338176e-05,2.530866e-05,1.747359e-05,1.660625e-05,3.252250e-05,-2.164805e-11,6.164276e-12,1.828715e-10,5.359244e-11,1.883845e-11
3.900000e-11,2.690365e-07,4.440302e-05,3.222477e-05,3.777521e-05,3.301849e-05,3.385568e-05,2.584999e-05,2.524957e-05,4.198599e-05,-1.786889e-11,4.258554e-12,2.318883e-10,5.843518e-11,1.718175e-11
3.925000e-11,1.010995e-07,5.627859e-05,4.396793e-05,5.056474e-05,4.582587e-05,4.558009e-05,3.743060e-05,3.712952e-05,5.462512e-05,-1.337087e-11,1.720331e-12,2.693202e-10,6.040015e-11,1.512751e-11
3.950000e-11,2.087898e-08,7.311705e-05,6.064936e-05,6.801104e-05,6.328621e-05,6.206362e-05,5.376623e-05,5.372527e-05,7.201368e-05,-8.443777e-12,-4.908954e-13,2.903916e-10,5.964274e-11,1.277322e-11
3.975000e-11,-2.772416e-09,9.749675e-05,8.472181e-05,9.252063e-05,8.773233e-05,8.578623e-05,7.725209e-05,7.735873e-05,9.663042e-05,-3.382171e-12,-1.775894e-12,2.931205e-10,5.643579e-11,1.020489e-11
4.000000e-11,5.333335e-09,1.332173e-04,1.197733e-04,1.276325e-04,1.225978e-04,1.203709e-04,1.112909e-04,1.114153e-04,1.320389e-04,1.527426e-12,-2.010410e-12,2.782845e-10,5.114067e-11,7.498602e-12
4.025000e-11,2.706175e-08,1.856792e-04,1.708660e-04,1.783877e-04,1.727776e-04,1.709219e-04,1.606633e-04,1.606654e-04,1.835335e-04,6.020555e-12,-1.453875e-12,2.489389e-10,4.417541e-11,4.724113e-12
4.050000e-11,5.016372e-08,2.615335e-04,2.442515e-04,2.512053e-04,2.445317e-04,2.437231e-04,2.313646e-04,2.311134e-04,2.576174e-04,9.869437e-12,-5.449039e-13,2.096222e-10,3.598377e-11,1.948723e-12
4.075000e-11,6.723073e-08,3.654826e-04,3.443694e-04,3.511655e-04,3.428601e-04,3.431981e-04,3.278560e-04,3.273347e-04,3.593403e-04,1.289657e-11,3.076013e-13,1.654279e-10,2.700844e-11,-7.599647e-13
4.100000e-11,7.477289e-08,4.981198e-04,4.713576e-04,4.791696e-04,4.685268e-04,4.694218e-04,4.501706e-04,4.494785e-04,4.896860e-04,1.498520e-11,8.587451e-13,1.211257e-10,1.767065e-11,-3.333112e-12
4.125000e-11,7.241641e-08,6.605522e-04,6.260059e-04,6.363310e-04,6.225242e-04,6.230837e-04,5.987088e-04,5.980322e-04,6.499756e-04,1.608485e-11,1.059532e-12,8.047824e-11,8.356919e-12,-5.701709e-12
4.150000e-11,6.207518e-08,8.438271e-04,8.037688e-04,8.184912e-04,8.019667e-04,7.995087e-04,7.715851e-04,7.713548e-04,8.341772e-04,1.621099e-11,1.005661e-12,4.583510e-11,-5.877346e-13,-7.799244e-12
4.175000e-11,4.700908e-08,9.808773e-04,9.525864e-04,9.726846e-04,9.597303e-04,9.467885e-04,9.281329e-04,9.300878e-04,9.830555e-04,1.543894e-11,8.484347e-13,1.801840e-11,-8.861922e-12,-9.565278e-12
4.200000e-11,3.082605e-08,9.516349e-04,9.559998e-04,9.789011e-04,9.787975e-04,9.492844e-04,9.581389e-04,9.642920e-04,9.748494e-04,1.389317e-11,7.140026e-13,-3.541644e-12,-1.620776e-11,-1.094917e-11
4.225000e-11,1.539983e-08,7.361526e-04,7.700631e-04,7.916179e-04,8.042510e-04,7.630449e-04,7.986825e-04,8.082463e-04,7.746096e-04,1.173370e-11,6.599697e-13,-2.049373e-11,-2.241074e-11,-1.191334e-11
4.250000e-11,-5.336885e-08,4.372216e-04,4.815507e-04,4.993188e-04,5.170008e-04,4.744256e-04,5.207166e-04,5.309825e-04,4.779365e-04,9.141527e-12,6.749419e-13,-3.515325e-11,-2.730113e-11,-1.243555e-11
4.275000e-11,5.637690e-07,1.745474e-04,2.120043e-04,2.257360e-04,2.409975e-04,2.046323e-04,2.455840e-04,2.543599e-04,2.077104e-04,6.304537e-12,7.078200e-13,-5.005620e-11,-3.075741e-11,-1.251026e-11
4.300000e-11,7.583259e-07,1.188790e-05,3.522051e-05,4.584491e-05,5.524383e-05,2.739695e-05,5.565771e-05,6.206402e-05,3.438118e-05,3.405268e-12,7.056156e-13,-6.752573e-11,-3.271117e-11,-1.214880e-11
4.325000e-11,1.045013e-06,-4.999301e-05,-3.937550e-05,-3.067427e-05,-2.681686e-05,-4.774258e-05,-3.142693e-05,-2.717239e-05,-3.627718e-05,6.109372e-13,6.412842e-13,-8.928378e-11,-3.315198e-11,-1.137875e-11
4.350000e-11,1.665699e-06,-4.619973e-05,-4.298053e-05,-3.520169e-05,-3.467896e-05,-5.185882e-05,-4.282404e-05,-3.994444e-05,-3.739864e-05,-1.934028e-12,5.224734e-13,-1.161360e-10,-3.213061e-11,-1.024246e-11
4.375000e-11,2.529973e-06,-1.800214e-05,-1.690201e-05,-9.387915e-06,-9.889108e-06,-2.622004e-05,-1.959031e-05,-1.727086e-05,-1.062077e-05,-4.113113e-12,3.825001e-13,-1.477622e-10,-2.975896e-11,-8.795146e-12
4.400000e-11,3.582996e-06,5.419777e-06,7.726634e-06,1.520755e-05,1.519510e-05,-1.935173e-06,5.436143e-06,7.739694e-06,1.341633e-05,-5.840749e-12,2.618675e-13,-1.826507e-10,-2.620594e-11,-7.102278e-12
4.425000e-11,4.820793e-06,1.229202e-05,1.696287e-05,2.421424e-05,2.526728e-05,7.089009e-06,1.626136e-05,1.875640e-05,2.137092e-05,-7.063536e-12,1.903931e-13,-2.182105e-10,-2.168893e-11,-5.236729e-12
4.450000e-11,6.214300e-06,4.567617e-06,1.130468e-05,1.782358e-05,1.986023e-05,1.400784e-06,1.192786e-05,1.457266e-05,1.413138e-05,-7.759869e-12,1.771958e-13,-2.510784e-10,-1.646165e-11,-3.275498e-12
4.475000e-11,7.706486e-06,-9.290734e-06,-1.346961e-06,3.844254e-06,6.507374e-06,-1.104953e-05,-2.468747e-07,2.396328e-06,-2.189105e-07,-7.938164e-12,2.108410e-13,-2.776039e-10,-1.079953e-11,-1.296252e-12
4.500000e-11,9.236700e-06,-2.082214e-05,-1.245377e-05,-9.051714e-06,-6.115827e-06,-2.170989e-05,-1.162282e-05,-9.119827e-06,-1.305124e-05,-7.633838e-12,2.673004e-13,-2.944528e-10,-4.984087e-12,6.261745e-13
4.525000e-11,1.074589e-05,-2.530089e-05,-1.693205e-05,-1.549355e-05,-1.247272e-05,-2.554046e-05,-1.669246e-05,-1.438529e-05,-1.919286e-05,-6.905229e-12,3.208899e-13,-2.992307e-10,7.123950e-13,2.423099e-12
4.550000e-11,1.217030e-05,-2.246616e-05,-1.416695e-05,-1.454979e-05,-1.148458e-05,-2.201452e-05,-1.441438e-05,-1.226639e-05,-1.792105e-05,-5.828675e-12,3.533522e-13,-2.910046e-10,6.040514e-12,4.034908e-12
4.575000e-11,1.344256e-05,-1.515002e-05,-6.794392e-06,-8.629303e-06,-5.482088e-06,-1.386179e-05,-7.173339e-06,-5.093191e-06,-1.177657e-05,-4.493039e-12,3.581509e-13,-2.706065e-10,1.078504e-11,5.413338e-12
4.600000e-11,1.450336e-05,-7.120061e-06,1.429161e-06,-1.413861e-06,1.866695e-06,-4.911755e-06,1.316409e-06,3.429447e-06,-4.472473e-06,-2.993958e-12,3.395707e-13,-2.406338e-10,1.477327e-11,6.522944e-12
4.625000e-11,1.531543e-05,-1.273729e-06,7.491870e-06,4.018946e-06,7.449138e-06,1.876013e-06,7.939808e-06,1.007111e-05,9.586115e-07,-1.428142e-12,3.082688e-13,-2.051207e-10,1.788032e-11,7.341712e-12
4.650000e-11,1.587164e-05,1.216963e-06,1.007072e-05,6.205756e-06,9.748133e-06,5.084073e-06,1.122286e-05,1.340764e-05,3.128530e-06,1.119691e-13,2.757984e-13,-1.689238e-10,2.003129e-11,7.860787e-12
4.675000e-11,1.619423e-05,7.970074e-07,9.494509e-06,5.338316e-06,8.914298e-06,5.136568e-06,1.137544e-05,1.353700e-05,2.291247e-06,1.542945e-12,2.503548e-13,-1.369283e-10,2.120070e-11,8.083464e-12
4.700000e-11,1.632701e-05,-1.171462e-06,7.076442e-06,2.650005e-06,6.168515e-06,3.425860e-06,9.660668e-06,1.164894e-05,-2.805099e-07,2.794256e-12,2.349385e-13,-1.132257e-10,2.140931e-11,8.023618e-12
4.725000e-11,1.632551e-05,-3.227149e-06,4.292038e-06,-3.912243e-07,2.993478e-06,1.416449e-06,7.578828e-06,9.262981e-06,-3.141961e-06,3.811170e-12,2.279176e-13,-1.004219e-10,2.071898e-11,7.703795e-12
4.750000e-11,1.630190e-05,-4.391672e-06,2.170920e-06,-2.708311e-06,4.965684e-07,1.221322e-07,6.141181e-06,7.502422e-06,-5.239301e-06,4.556549e-12,2.251024e-13,-9.921348e-11,1.922596e-11,7.153197e-12
4.775000e-11,1.556351e-05,-4.373761e-06,1.061526e-06,-3.882398e-06,-8.712660e-07,-9.614873e-08,5.866336e-06,6.793920e-06,-6.178396e-06,5.011507e-12,2.221422e-13,-1.083139e-10,1.705324e-11,6.405747e-12
4.800000e-11,1.523280e-05,-3.444896e-06,7.319900e-07,-4.080812e-06,-1.253726e-06,5.546580e-07,6.505983e-06,6.963563e-06,-6.153730e-06,5.174988e-12,2.162592e-13,-1.247396e-10,1.434249e-11,5.498381e-12
4.825000e-11,1.481198e-05,-2.143470e-06,6.556572e-07,-3.787514e-06,-1.122399e-06,1.579862e-06,7.508513e-06,7.522760e-06,-5.661183e-06,5.062335e-12,2.068773e-13,-1.443930e-10,1.124615e-11,4.469623e-12
4.850000e-11,1.407430e-05,-9.759776e-07,3.093693e-07,-3.489719e-06,-9.749095e-07,2.503348e-06,8.387193e-06,7.968397e-06,-5.192795e-06,4.703036e-12,1.952231e-13,-1.628220e-10,7.920115e-12,3.358447e-12
4.875000e-11,1.311477e-05,-2.424771e-07,-6.364591e-07,-3.511491e-06,-1.125649e-06,3.062616e-06,8.844851e-06,7.987902e-06,-5.042801e-06,4.137838e-12,1.833408e-13,-1.760021e-10,4.517162e-12,2.203390e-12
4.900000e-11,1.198604e-05,2.678480e-08,-2.273243e-06,-3.903612e-06,-1.639601e-06,3.250328e-06,8.812862e-06,7.524173e-06,-5.248165e-06,3.415459e-12,1.730649e-13,-1.809915e-10,1.181431e-12,1.041820e-12
4.925000e-11,1.068961e-05,-4.090818e-08,-4.530885e-06,-4.522565e-06,-2.388168e-06,3.238301e-06,8.417196e-06,6.720118e-06,-5.680292e-06,2.589140e-12,1.653431e-13,-1.763395e-10,-1.956158e-12,-9.068847e-14
4.950000e-11,9.252297e-06,-2.660059e-07,-7.299150e-06,-5.163543e-06,-3.165507e-06,3.252547e-06,7.871132e-06,5.786921e-06,-6.127016e-06,1.713255e-12,1.600749e-13,-1.621879e-10,-4.781551e-12,-1.160969e-12
4.975000e-11,7.725714e-06,-5.126235e-07,-1.055847e-05,-5.661254e-06,-3.801464e-06,3.463356e-06,7.357282e-06,4.931088e-06,-6.419076e-06,8.401723e-13,1.563832e-13,-1.400689e-10,-7.200405e-12,-2.138885e-12
5.000000e-11,6.160041e-06,-7.598295e-07,-1.447150e-05,-5.945608e-06,-4.212686e-06,3.928692e-06,6.959364e-06,4.239958e-06,-6.500525e-06,1.752908e-14,1.531126e-13,-1.124657e-10,-9.140178e-12,-2.997978e-12
5.025000e-11,4.600658e-06,-1.102383e-06,-1.942688e-05,-6.048122e-06,-4.446550e-06,4.597470e-06,6.657857e-06,3.695149e-06,-6.416310e-06,-7.139750e-13,1.492972e-13,-8.224445e-11,-1.055153e-11,-3.716105e-12
5.050000e-11,3.098782e-06,-1.711497e-06,-2.600713e-05,-6.068233e-06,-4.594520e-06,5.354328e-06,6.369421e-06,3.224919e-06,-6.268915e-06,-1.322194e-12,1.444478e-13,-5.208482e-11,-1.140901e-11,-4.276056e-12
5.075000e-11,1.714839e-06,-2.781145e-06,-3.487730e-05,-6.111606e-06,-4.758173e-06,6.076624e-06,6.002025e-06,2.745584e-06,-6.173097e-06,-1.784542e-12,1.386027e-13,-2.402510e-11,-1.171096e-11,-4.666056e-12
5.100000e-11,5.094927e-07,-4.495298e-06,-4.659612e-05,-6.272806e-06,-5.020634e-06,6.688889e-06,5.484801e-06,2.196738e-06,-6.217411e-06,-2.088385e-12,1.321763e-13,7.978037e-13,-1.147863e-11,-4.880143e-12
5.125000e-11,-4.700998e-07,-7.034851e-06,-6.093602e-05,-6.579093e-06,-5.416580e-06,7.090754e-06,4.827429e-06,1.562800e-06,-6.444770e-06,-2.230874e-12,1.257225e-13,2.218178e-11,-1.075436e-11,-4.918344e-12
5.150000e-11,-1.200338e-06,-1.062387e-05,-7.493421e-05,-7.014390e-06,-5.930844e-06,7.412919e-06,4.064314e-06,8.713346e-07,-6.859857e-06,-2.218258e-12,1.197193e-13,4.068704e-11,-9.598978e-12,-4.786640e-12
5.175000e-11,-1.683680e-06,-1.559834e-05,-8.070235e-05,-7.553970e-06,-6.522542e-06,7.640663e-06,3.251428e-06,1.727624e-07,-7.456812e-06,-2.064783e-12,1.144281e-13,5.732066e-11,-8.088370e-12,-4.496687e-12
5.200000e-11,-1.944289e-06,-2.244545e-05,-6.396420e-05,-8.178990e-06,-7.154138e-06,7.772457e-06,2.455331e-06,-4.854627e-07,-8.251228e-06,-1.791229e-12,1.098742e-13,7.316520e-11,-6.309492e-12,-4.065306e-12
5.225000e-11,-2.019899e-06,-3.177392e-05,1.078028e-06,-8.895907e-06,-7.813678e-06,7.863676e-06,1.722690e-06,-1.078484e-06,-9.302485e-06,-1.423240e-12,1.059033e-13,8.904105e-11,-4.355936e-12,-3.513755e-12
5.250000e-11,-1.953348e-06,-4.417371e-05,1.422351e-04,-9.756168e-06,-8.514706e-06,7.938096e-06,1.065250e-06,-1.611495e-06,-1.072558e-05,-9.895072e-13,1.022834e-13,1.052743e-10,-2.323359e-12,-2.866811e-12
5.275000e-11,-1.786243e-06,-5.949930e-05,3.134166e-04,-1.085889e-05,-9.322608e-06,7.970662e-06,4.659717e-07,-2.115385e-06,-1.270271e-05,-5.199331e-13,9.879916e-14,1.216102e-10,-3.050171e-13,-2.151703e-12
5.300000e-11,-1.555602e-06,-7.478708e-05,3.767610e-04,-1.234311e-05,-1.031295e-05,7.924939e-06,-1.069870e-07,-2.635368e-06,-1.550688e-05,-4.388431e-14,9.531408e-14,1.372762e-10,1.612356e-12,-1.396965e-12
5.325000e-11,-1.292925e-06,-8.196895e-05,2.876802e-04,-1.439040e-05,-1.158259e-05,7.775889e-06,-6.881273e-07,-3.218720e-06,-1.953632e-05,4.113947e-13,9.178203e-14,1.511652e-10,3.352101e-12,-6.312485e-13
5.350000e-11,-1.024385e-06,-6.582382e-05,1.131668e-04,-1.725123e-05,-1.325929e-05,7.511190e-06,-1.307653e-06,-3.906418e-06,-2.532188e-05,8.221178e-13,8.823294e-14,1.620870e-10,4.850480e-12,1.178241e-13
5.375000e-11,-7.709893e-07,2.284233e-06,-5.977745e-05,-2.128759e-05,-1.550064e-05,7.128195e-06,-1.989839e-06,-4.731002e-06,-3.347666e-05,1.168990e-12,8.473499e-14,1.690292e-10,6.058687e-12,8.247222e-13
5.400000e-11,-5.481996e-07,1.516410e-04,-1.727752e-04,-2.698798e-05,-1.852386e-05,6.631723e-06,-2.755306e-06,-5.720848e-06,-4.457881e-05,1.437903e-12,8.135574e-14,1.713721e-10,6.944008e-12,1.466907e-12
5.425000e-11,-3.652260e-07,3.270368e-04,-2.033680e-04,-3.492199e-05,-2.265961e-05,6.030604e-06,-3.625565e-06,-6.910567e-06,-5.853067e-05,1.620287e-12,7.814031e-14,1.690196e-10,7.490115e-12,2.025553e-12
5.450000e-11,-2.246283e-07,3.855546e-04,-1.593938e-04,-4.561880e-05,-2.836984e-05,5.333359e-06,-4.629031e-06,-8.338215e-06,-7.267455e-05,1.713116e-12,7.510515e-14,1.624287e-10,7.696574e-12,2.486045e-12
5.475000e-11,-1.227964e-07,2.900652e-04,-7.053589e-05,-5.898011e-05,-3.619565e-05,4.545272e-06,-5.808129e-06,-1.009044e-05,-7.941796e-05,1.718602e-12,7.223813e-14,1.525401e-10,7.577652e-12,2.838247e-12
5.500000e-11,-5.150528e-08,1.135439e-04,2.471219e-05,-7.242074e-05,-4.663072e-05,3.667654e-06,-7.225576e-06,-1.226006e-05,-6.440455e-05,1.643622e-12,6.951334e-14,1.406330e-10,7.160562e-12,3.076552e-12
5.525000e-11,-2.637230e-10,-5.634720e-05,9.447065e-05,-7.851601e-05,-5.955078e-05,2.699678e-06,-8.967382e-06,-1.498049e-05,-6.737072e-07,1.498938e-12,6.690364e-14,1.281339e-10,6.483276e-12,3.199733e-12
