time,"V(2)","V(22)","V(222)","V(2222)","V(R169)","V(R170)","V(R171)","V(R172)","V(R173)","V(R174)","V(R175)","V(R176)"
7.985000e-10,2.630743e-18,1.753829e-18,-2.630743e-18,-1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
7.987500e-10,0.000000e+00,1.753829e-18,8.769145e-19,-8.769145e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18
7.990000e-10,-3.507658e-18,1.578446e-17,-3.507658e-18,7.015316e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
7.992500e-10,3.156892e-17,-1.578446e-17,3.507658e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18
7.995000e-10,-2.630743e-17,3.507658e-18,1.753829e-18,-8.769145e-19,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
7.997500e-10,1.490755e-17,3.507658e-18,1.753829e-18,1.753829e-18,0.000000e+00,-1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18
8.000000e-10,-7.015316e-18,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
8.002500e-10,-1.315372e-17,-9.646059e-18,1.753829e-18,1.753829e-18,0.000000e+00,-8.769145e-19,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18
8.005000e-10,2.630743e-18,1.753829e-17,-1.052297e-17,-1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.007500e-10,1.841520e-17,-1.403063e-17,3.507658e-18,1.753829e-18,0.000000e+00,2.630743e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.010000e-10,3.507658e-18,6.138401e-18,0.000000e+00,1.139989e-17,0.000000e+00,1.753829e-18,1.753829e-18,-1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.012500e-10,-2.455361e-17,-2.630743e-18,0.000000e+00,-6.138401e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.015000e-10,1.139989e-17,-1.052297e-17,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,-8.769145e-19,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.017500e-10,1.753829e-17,2.630743e-18,3.507658e-18,-3.507658e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.020000e-10,-7.892230e-18,0.000000e+00,1.753829e-18,3.507658e-18,0.000000e+00,3.507658e-18,1.753829e-18,8.769145e-19,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.022500e-10,3.507658e-18,1.315372e-17,8.769145e-19,1.227680e-17,0.000000e+00,3.507658e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.025000e-10,-8.769145e-19,-3.507658e-18,3.507658e-18,-1.227680e-17,0.000000e+00,4.384572e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.027500e-10,-1.753829e-17,-3.507658e-18,3.507658e-18,5.261487e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.030000e-10,2.104595e-17,1.753829e-18,1.139989e-17,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.032500e-10,-1.315372e-17,1.227680e-17,0.000000e+00,1.753829e-18,0.000000e+00,2.630743e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00
8.035000e-10,8.769145e-18,-3.507658e-18,-1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.037500e-10,1.753829e-18,1.753829e-18,2.630743e-18,1.753829e-18,0.000000e+00,-8.769145e-19,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00
8.040000e-10,1.753829e-18,-1.052297e-17,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.042500e-10,2.630743e-18,1.578446e-17,0.000000e+00,-8.769145e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.045000e-10,-2.630743e-17,-1.753829e-18,-1.753829e-18,7.015316e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00
8.047500e-10,4.121498e-17,-8.769145e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.050000e-10,-6.138401e-18,1.578446e-17,-2.630743e-18,8.769145e-19,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.052500e-10,1.841520e-17,-1.227680e-17,8.769145e-19,3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.055000e-10,-3.332275e-17,5.261487e-18,0.000000e+00,3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.057500e-10,3.946115e-17,1.753829e-18,-3.507658e-18,8.769145e-19,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18
8.060000e-10,-2.630743e-17,1.753829e-18,3.507658e-18,1.403063e-17,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
8.062500e-10,2.016903e-17,1.753829e-18,1.753829e-18,-5.261487e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,3.507658e-18,1.753829e-18
8.065000e-10,-2.279978e-17,1.753829e-18,1.753829e-18,-7.892230e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,3.507658e-18,0.000000e+00
8.067500e-10,1.666138e-17,-8.769145e-18,1.753829e-18,1.578446e-17,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,2.630743e-18,1.753829e-18
8.070000e-10,-3.507658e-18,1.578446e-17,-8.769145e-18,-3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
8.072500e-10,-1.753829e-17,-1.227680e-17,5.261487e-18,-1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,-1.753829e-18,0.000000e+00,0.000000e+00,-8.769145e-19,1.753829e-18
8.075000e-10,3.507658e-17,1.578446e-17,1.753829e-18,1.227680e-17,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18
8.077500e-10,-4.823030e-17,8.769145e-18,1.753829e-18,-2.630743e-18,0.000000e+00,0.000000e+00,1.753829e-18,-8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.753829e-18
8.080000e-10,1.403063e-17,-1.227680e-17,-8.769145e-18,-1.315372e-17,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18
8.082500e-10,-7.892230e-18,1.578446e-17,5.261487e-18,1.490755e-17,0.000000e+00,-1.753829e-18,1.753829e-18,2.630743e-18,0.000000e+00,0.000000e+00,0.000000e+00,2.630743e-18
8.085000e-10,4.998413e-17,-1.753829e-18,1.753829e-18,-3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,2.630743e-18,0.000000e+00,0.000000e+00,0.000000e+00,-8.769145e-19
8.087500e-10,-5.086104e-17,1.753829e-18,1.227680e-17,-1.403063e-17,0.000000e+00,-8.769145e-19,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.090000e-10,-1.753829e-17,1.753829e-18,0.000000e+00,7.015316e-18,0.000000e+00,0.000000e+00,1.753829e-18,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.092500e-10,4.735338e-17,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,8.769145e-19,1.753829e-18,2.630743e-18,0.000000e+00,0.000000e+00,0.000000e+00,3.507658e-18
8.095000e-10,5.261487e-18,1.753829e-18,1.315372e-17,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,8.769145e-19,0.000000e+00,0.000000e+00,0.000000e+00,-1.753829e-18
8.097500e-10,-2.981509e-17,1.753829e-18,-1.753829e-18,-8.769145e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,2.630743e-18
8.100000e-10,4.735338e-17,1.753829e-18,8.769145e-19,5.261487e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,-1.753829e-18
8.102500e-10,-3.507658e-17,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00,1.753829e-18
8.105000e-10,2.630743e-17,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,8.769145e-19
8.107500e-10,2.630743e-18,5.261487e-18,1.403063e-17,-8.769145e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,-8.769145e-19
8.110000e-10,-1.578446e-17,-1.227680e-17,-3.507658e-18,5.261487e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,2.630743e-18
8.112500e-10,7.892230e-18,1.403063e-17,-1.139989e-17,1.403063e-17,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.115000e-10,-1.403063e-17,-1.227680e-17,1.666138e-17,-1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.117500e-10,4.647647e-17,7.015316e-18,-1.753829e-18,8.769145e-19,0.000000e+00,0.000000e+00,1.753829e-18,-1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.120000e-10,-5.436870e-17,1.227680e-17,-1.227680e-17,3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.122500e-10,3.858424e-17,-2.893818e-17,5.261487e-18,3.507658e-18,0.000000e+00,0.000000e+00,1.753829e-18,-8.769145e-19,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.125000e-10,-2.104595e-17,2.279978e-17,8.769145e-19,1.139989e-17,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18
8.127500e-10,1.490755e-17,-3.507658e-18,8.769145e-19,-1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,2.630743e-18,1.753829e-18,0.000000e+00,0.000000e+00,3.507658e-18
8.130000e-10,5.261487e-18,8.769145e-19,-9.646059e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,2.630743e-18,1.753829e-18,0.000000e+00,0.000000e+00,3.507658e-18
8.132500e-10,-3.858424e-17,8.769145e-19,4.384572e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,-8.769145e-19
8.135000e-10,2.367669e-17,8.769145e-19,8.769145e-19,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,2.630743e-18,1.753829e-18,0.000000e+00,0.000000e+00,-5.261487e-18
8.137500e-10,2.718435e-17,7.892230e-18,8.769145e-19,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,8.769145e-19,1.753829e-18,0.000000e+00,0.000000e+00,0.000000e+00
8.140000e-10,-4.296881e-17,-1.490755e-17,8.769145e-19,-1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,-1.753829e-18
8.142500e-10,2.630743e-17,1.403063e-17,8.769145e-19,1.753829e-18,1.753829e-18,3.507658e-18,3.507658e-18,5.261487e-18,3.507658e-18,0.000000e+00,1.753829e-18,8.769145e-19
8.145000e-10,-2.630743e-18,-2.630743e-18,8.769145e-19,-2.630743e-18,1.753829e-18,5.261487e-18,1.753829e-18,5.261487e-18,5.261487e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.147500e-10,1.227680e-17,-1.753829e-18,8.769145e-19,8.769145e-19,3.507658e-18,4.384572e-18,2.630743e-18,5.261487e-18,4.384572e-18,0.000000e+00,1.753829e-18,5.261487e-18
8.150000e-10,1.227680e-17,1.753829e-18,8.769145e-19,-3.507658e-18,3.507658e-18,2.630743e-18,1.753829e-18,5.261487e-18,2.630743e-18,0.000000e+00,3.507658e-18,3.507658e-18
8.152500e-10,-1.753829e-17,8.769145e-19,8.769145e-19,3.507658e-18,4.384572e-18,6.138401e-18,2.630743e-18,3.507658e-18,4.384572e-18,2.192286e-19,3.507658e-18,1.753829e-18
8.155000e-10,-5.261487e-18,-1.139989e-17,1.139989e-17,-1.052297e-17,5.261487e-18,3.507658e-18,5.261487e-18,5.261487e-18,5.261487e-18,2.192286e-19,6.138401e-18,3.507658e-18
8.157500e-10,4.823030e-17,1.841520e-17,-2.630743e-18,3.507658e-18,7.015316e-18,5.261487e-18,6.138401e-18,7.015316e-18,5.261487e-18,2.192286e-19,5.261487e-18,6.138401e-18
8.160000e-10,-1.139989e-17,-1.227680e-17,-9.646059e-18,0.000000e+00,8.769145e-18,7.015316e-18,6.138401e-18,5.261487e-18,5.261487e-18,2.192286e-19,7.015316e-18,8.769145e-18
8.162500e-10,-2.455361e-17,1.490755e-17,1.490755e-17,0.000000e+00,7.892230e-18,7.015316e-18,8.769145e-18,4.384572e-18,8.769145e-18,2.192286e-19,8.769145e-18,1.052297e-17
8.165000e-10,3.244584e-17,-1.753829e-18,-2.630743e-18,0.000000e+00,7.892230e-18,6.138401e-18,9.646059e-18,7.015316e-18,7.015316e-18,2.192286e-19,9.646059e-18,8.769145e-18
8.167500e-10,-5.261487e-18,-8.769145e-18,8.769145e-19,0.000000e+00,6.138401e-18,5.261487e-18,6.138401e-18,7.015316e-18,7.015316e-18,2.192286e-19,6.138401e-18,7.892230e-18
8.170000e-10,4.384572e-18,-5.261487e-18,8.769145e-19,0.000000e+00,6.138401e-18,7.892230e-18,7.015316e-18,4.384572e-18,7.015316e-18,4.384572e-19,7.015316e-18,1.753829e-18
8.172500e-10,1.753829e-18,5.261487e-18,8.769145e-19,0.000000e+00,5.261487e-18,5.261487e-18,7.015316e-18,5.261487e-18,7.015316e-18,2.192286e-19,7.015316e-18,7.015316e-18
8.175000e-10,-7.015316e-18,1.227680e-17,8.769145e-19,1.753829e-18,4.384572e-18,5.261487e-18,5.261487e-18,5.261487e-18,5.261487e-18,5.480715e-19,5.261487e-18,1.052297e-17
8.177500e-10,2.016903e-17,-1.227680e-17,8.769145e-19,3.507658e-18,5.261487e-18,4.384572e-18,3.507658e-18,5.261487e-18,3.507658e-18,4.384572e-19,3.507658e-18,4.384572e-18
8.180000e-10,-3.507658e-18,1.578446e-17,8.769145e-19,1.227680e-17,3.507658e-18,3.507658e-18,4.384572e-18,5.261487e-18,4.384572e-18,4.384572e-19,6.138401e-18,5.261487e-18
8.182500e-10,1.753829e-17,8.769145e-18,8.769145e-19,-8.769145e-19,3.507658e-18,3.507658e-18,2.630743e-18,3.507658e-18,2.630743e-18,4.384572e-19,2.630743e-18,2.630743e-18
8.185000e-10,-3.858424e-17,-1.227680e-17,8.769145e-19,-1.052297e-17,1.753829e-18,1.753829e-18,2.630743e-18,3.507658e-18,2.630743e-18,4.384572e-19,3.507658e-18,1.753829e-18
8.187500e-10,2.981509e-17,1.578446e-17,8.769145e-19,1.841520e-17,1.753829e-18,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.384572e-19,0.000000e+00,1.753829e-18
8.190000e-10,7.892230e-18,-1.753829e-18,8.769145e-19,-2.630743e-18,8.769145e-19,4.384572e-18,8.769145e-19,3.507658e-18,8.769145e-19,4.384572e-19,1.753829e-18,8.769145e-19
8.192500e-10,-3.507658e-17,1.753829e-18,8.769145e-19,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.384572e-18,1.753829e-18,4.384572e-19,1.753829e-18,-1.753829e-18
8.195000e-10,1.139989e-17,1.753829e-18,8.769145e-19,-1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,2.192286e-19,1.753829e-18,3.507658e-18
8.197500e-10,3.244584e-17,1.753829e-18,8.769145e-19,2.630743e-18,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,-8.769145e-19
8.200000e-10,-4.121498e-17,1.753829e-18,-9.646059e-18,1.753829e-18,1.753829e-18,8.769145e-19,0.000000e+00,2.630743e-18,0.000000e+00,-1.096143e-19,1.753829e-18,0.000000e+00
8.202500e-10,2.893818e-17,1.753829e-18,4.384572e-18,0.000000e+00,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,1.096143e-19,1.753829e-18,0.000000e+00
8.205000e-10,-2.367669e-17,1.753829e-18,8.769145e-19,-1.753829e-18,1.753829e-18,8.769145e-19,0.000000e+00,8.769145e-19,-1.753829e-18,2.192286e-19,1.753829e-18,0.000000e+00
8.207500e-10,3.858424e-17,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,-1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00
8.210000e-10,-2.543052e-17,-8.769145e-18,8.769145e-19,-2.630743e-18,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,3.507658e-18
8.212500e-10,4.384572e-18,1.578446e-17,8.769145e-19,8.769145e-19,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,-1.753829e-18
8.215000e-10,4.384572e-18,-1.227680e-17,8.769145e-19,0.000000e+00,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,-2.192286e-19,1.753829e-18,4.384572e-18
8.217500e-10,3.156892e-17,5.261487e-18,8.769145e-19,-3.507658e-18,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,-2.192286e-19,1.753829e-18,0.000000e+00
8.220000e-10,-9.646059e-18,1.753829e-18,8.769145e-19,3.507658e-18,1.753829e-18,2.630743e-18,1.753829e-18,1.753829e-18,1.753829e-18,-1.096143e-19,1.753829e-18,8.769145e-19
8.222500e-10,-3.069201e-17,1.753829e-18,8.769145e-19,-8.769145e-18,1.753829e-18,2.630743e-18,1.753829e-18,1.753829e-18,1.753829e-18,-2.192286e-19,1.753829e-18,4.384572e-18
8.225000e-10,2.718435e-17,1.753829e-18,1.315372e-17,5.261487e-18,1.753829e-18,3.507658e-18,3.507658e-18,1.753829e-18,1.753829e-18,-1.096143e-19,1.753829e-18,2.630743e-18
8.227500e-10,-3.595349e-17,1.753829e-18,-4.384572e-18,1.753829e-18,1.753829e-18,2.630743e-18,3.507658e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,3.507658e-18
8.230000e-10,1.139989e-17,1.753829e-18,-1.753829e-18,1.753829e-18,1.753829e-18,3.507658e-18,2.630743e-18,1.753829e-18,3.507658e-18,1.096143e-19,1.753829e-18,2.630743e-18
8.232500e-10,3.770732e-17,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,4.384572e-18,3.507658e-18,1.753829e-18,3.507658e-18,2.192286e-19,1.753829e-18,0.000000e+00
8.235000e-10,-3.770732e-17,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,3.507658e-18,2.630743e-18,1.753829e-18,2.630743e-18,2.192286e-19,1.753829e-18,-8.769145e-19
8.237500e-10,1.315372e-17,-1.227680e-17,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,3.507658e-18,1.753829e-18,3.507658e-18,2.192286e-19,1.753829e-18,-2.630743e-18
8.240000e-10,-2.630743e-18,2.981509e-17,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,2.630743e-18,1.753829e-18,2.630743e-18,4.384572e-19,1.753829e-18,-1.753829e-18
8.242500e-10,1.753829e-18,-6.138401e-18,8.769145e-19,1.753829e-18,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,4.384572e-19,1.753829e-18,3.507658e-18
8.245000e-10,8.769145e-19,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,8.769145e-19,1.753829e-18,8.769145e-19,3.288429e-19,1.753829e-18,5.261487e-18
8.247500e-10,1.490755e-17,1.753829e-18,8.769145e-19,1.227680e-17,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,1.753829e-18
8.250000e-10,-4.384572e-18,-8.769145e-18,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.096143e-19,1.753829e-18,-1.753829e-18
8.252500e-10,-7.015316e-18,1.578446e-17,8.769145e-19,-1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,-8.769145e-19
8.255000e-10,-1.227680e-17,-1.753829e-18,8.769145e-19,3.507658e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,0.000000e+00
8.257500e-10,2.630743e-18,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,8.769145e-19
8.260000e-10,9.646059e-18,1.753829e-18,8.769145e-19,8.769145e-19,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,3.507658e-18
8.262500e-10,8.769145e-18,1.753829e-18,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,0.000000e+00
8.265000e-10,-2.630743e-18,-8.769145e-18,-9.646059e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,-2.630743e-18
8.267500e-10,-1.666138e-17,1.578446e-17,4.384572e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,4.384572e-18
8.270000e-10,2.543052e-17,-1.227680e-17,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,3.507658e-18
8.272500e-10,-1.753829e-18,5.261487e-18,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,-8.769145e-19
8.275000e-10,-2.543052e-17,1.227680e-17,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00
8.277500e-10,2.455361e-17,-2.630743e-17,8.769145e-19,-1.753829e-18,1.753829e-18,-1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,-2.192286e-19,1.753829e-18,1.753829e-18
8.280000e-10,-1.227680e-17,2.279978e-17,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,0.000000e+00,-2.192286e-19,1.753829e-18,3.507658e-18
8.282500e-10,3.507658e-18,-2.630743e-18,8.769145e-19,-2.630743e-18,1.753829e-18,-8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,-1.096143e-19,1.753829e-18,5.261487e-18
8.285000e-10,6.138401e-18,1.753829e-18,8.769145e-19,8.769145e-19,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,0.000000e+00,0.000000e+00,1.753829e-18,6.138401e-18
8.287500e-10,1.841520e-17,1.753829e-18,8.769145e-19,-1.403063e-17,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,3.288429e-19,1.753829e-18,4.384572e-18
8.290000e-10,-4.384572e-18,1.753829e-18,1.139989e-17,5.261487e-18,1.753829e-18,-8.769145e-19,0.000000e+00,1.753829e-18,0.000000e+00,2.192286e-19,1.753829e-18,1.753829e-18
8.292500e-10,3.332275e-17,-1.227680e-17,-2.630743e-18,0.000000e+00,1.753829e-18,2.630743e-18,-1.753829e-18,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,-3.507658e-18
8.295000e-10,-8.769145e-18,2.981509e-17,8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,8.769145e-19
8.297500e-10,-4.559955e-17,-6.138401e-18,8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,-8.769145e-19,1.753829e-18,1.753829e-18,4.384572e-19,1.753829e-18,0.000000e+00
8.300000e-10,1.753829e-18,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,3.507658e-18,0.000000e+00,1.753829e-18,1.753829e-18,4.384572e-19,1.753829e-18,-1.753829e-18
8.302500e-10,2.104595e-17,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,8.769145e-19,1.753829e-18,3.507658e-18,3.288429e-19,1.753829e-18,-1.753829e-18
8.305000e-10,-1.227680e-17,-8.769145e-18,2.630743e-18,0.000000e+00,1.753829e-18,2.630743e-18,0.000000e+00,1.753829e-18,3.507658e-18,2.192286e-19,1.753829e-18,-2.630743e-18
8.307500e-10,3.507658e-17,1.578446e-17,-8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,0.000000e+00,1.753829e-18,4.384572e-18,1.096143e-19,1.753829e-18,-1.753829e-18
8.310000e-10,-4.472264e-17,-1.753829e-18,-1.753829e-18,1.227680e-17,1.753829e-18,8.769145e-19,0.000000e+00,1.753829e-18,1.753829e-18,2.192286e-19,1.753829e-18,-1.753829e-18
